,city,term,tweet,sentiment
1408,Los Angeles,tacos,Vegan tacos and sandwiches are here and DELICIOUS. @pureluckpopup #OtherwildBizarreBazaar till 9! @… http://t.co/1XmUgm3sRA,0.0
1409,Los Angeles,tacos,"We resist the urge of eating out, and instead we made tacos for the first time.. Lol 😋… http://t.co/jaPyk4Vu2o",0.0
1410,Los Angeles,food truck,Carb &amp; Nation’s Handcrafted Sandwiches and Sodas: Carb &amp; Nation is a Los Angeles-based food truck &amp; catering… http://t.co/SOwlKRk8s6,0.0
1411,Los Angeles,food truck,Eating tacos from the mexican food truck every weekend is becoming a habit,0.0
1412,Los Angeles,food truck,My type of food truck!! #LA #dancetheworld #IamHungry @ WeHo http://t.co/oDx9NrIrgf,0.0
1413,Los Angeles,food truck,Spotted in LAX: a vegan burger food truck,0.0
1414,Los Angeles,food truck,"Bill Cosby forced to earn extra cash.  His food truck ""Statutory Crepe"" will be @abbotkinney1st next week.  Order but don't expect response.",0.6085845466635199
1415,Los Angeles,food truck,I wanna go to food truck night in Pershing square!!!,0.0
1416,Los Angeles,food truck,Just about every street you go down there is a taco stand or a food truck.lol,0.0
1417,Los Angeles,food truck,#Flannel Game Strong. Collaboration: Team Truth &amp; Lies x Ian Catering Food Truck. Bringing fashion and… http://t.co/bZuiPjpjbN,0.0
1418,Los Angeles,food truck,Come down to tikino tonight for some amazing food truck food and great drinks will be there as well as… http://t.co/BIp013XyMF,0.8109596801708514
1419,Los Angeles,food truck,I'm going to make a Buffalo wing food truck with a world famous recipe,0.5274215517597863
1420,Los Angeles,food truck,Alegria Food Truck's organic turkey and bacon sandwich. That's right a organic food truck in LA… http://t.co/KskaYUP5pD,0.7176687736973063
1421,Los Angeles,food truck,Decided to walk to campus today (10 mile day) instead of biking. Passed by a food truck waiting for customers with a chef picking his nose.,0.0
1422,Los Angeles,food truck,"Lmao ""food truck""",0.0
1423,Los Angeles,food truck,"A pleasant surprise for dinner (@ Jogasaki Food Truck in East San Gabriel Valley, CA w/ @phoenixsxflight) https://t.co/SYCghnaM5C",0.7242245628770796
1424,Los Angeles,food truck,"@BBQbarLA I'm a Chef. I man the pit for Serious Barbecue, cook for my food/recipe blog &amp; product test. I'm working on opening a food truck.",0.0
1425,Los Angeles,food truck,IM OFF I FINNA HIT THE TACO TRUCK OR SOME FOOD PLACE,0.0
1426,Los Angeles,dumplings,Making dumplings http://t.co/0LBOzUf62E,0.0
1427,Los Angeles,dumplings,"Baked wings for the fam, cooked dumplings and I can't even eat it... Went for a slow 4 mile run #feelinggreat 🙏🙏🙏",0.0
1428,Los Angeles,dumplings,"Dumplings and foooods with friends (@ Mama Lu's Dumpling House in Monterey Park, CA) https://t.co/YHJLBgQeyB",0.0
1429,Los Angeles,dumplings,"Turkey dumplings, omg @ drowned in the turkey http://t.co/0UGcqBWKFo",0.0
1430,Los Angeles,dumplings,scallop dumplings @ Ocean Star Dim Sum http://t.co/ZKRwzmmzIN,-0.39388090966436723
1431,Los Angeles,dumplings,@SabrinaAnnLynn I love dumplings.👍,0.8053406931054015
1432,Los Angeles,dumplings,Beautiful kimchi dumplings #gourmet #foodie #food #santamonica #la #losangeles #california #travel… http://t.co/GG2ewQmexY,0.6507361833532919
1433,Los Angeles,dumplings,Mommy's making dumplings 😏,0.0
1434,Los Angeles,sriracha,I'm buying my dad sriracha for Christmas,0.0
1435,Los Angeles,sriracha,Anything I can put sriracha on is my favorite food.,0.7949876887521814
1436,Los Angeles,sriracha,"Oh my god you guys... @MadelineStatton says ""He has Sriracha, he is my man."" #hotsauce",0.0
1437,Los Angeles,sriracha,Who Wants to Try Some Sriracha-Flavored Beer? http://t.co/mVSqt90g65,0.0
1438,Los Angeles,sriracha,"Mom dozed off, and so the stew has that rich deep roasted flavor. Thank goodness there's plenty of @huyfongfoods Sriracha sauce on hand!",0.7923352042939829
1439,Los Angeles,sriracha,My asshole shouldn't burn this bad. It was only sriracha.,0.47510646581606797
1440,Los Angeles,sriracha,"Sriracha Bloody Marys are part of a balanced breakfast. I mean, they've got vitamins and stuff;… http://t.co/F7Ug2ufnXR",0.0
1441,Los Angeles,sriracha,Imma keep a sriracha sauce bottle in my pocket tomorrow,0.0
1442,Los Angeles,sriracha,Sriracha isn't spicy,0.0
1443,Los Angeles,sriracha,Rice and sriracha for dinner... The day I don't bring home dinner my mom doesn't cook💀,0.0
1444,Los Angeles,sriracha,Found something interesting #Sriracha #popcorn . Want some ? #food #foodporn #yum #instafood… http://t.co/iULD0IzZvE,0.38292447543585684
1445,Los Angeles,sriracha,Awkward moment when you ask for Sriracha sauce and mango habanero...at Mc Donalds. Whoops.,-0.5685799620527161
1446,Los Angeles,quinoa,"You know you live in LA when your diet comprises of kale, quinoa, brussel sprouts and cauliflower… http://t.co/x6g1oEnDha",0.0
1447,Los Angeles,quinoa,"Sunday Food Prep - mushroom marinara, thai yellow curry, chana masala, and quinoa w/ butternut squash… http://t.co/y3hwi2JxL8",0.0
1448,Los Angeles,quinoa,Actually craving kale and quinoa and protein and all that good stuff 😍,0.7521557705636552
1449,Los Angeles,quinoa,"Quinoa, I've missed you... #SAFit #LunchForTheWeek #Reboot @ Belmont Station Apartment Homes http://t.co/gg7xXpFQ6j",0.0
1450,Los Angeles,quinoa,"Quinoa salad with kale, carrot, purple and green  cabbage.. #Organic #Over40 #plantbasednutrition… http://t.co/K533UQY1iK",0.0
1451,Los Angeles,quinoa,Lunch at Sea Casa today... Drool. #burrito #westlakevillage #cheese #quinoa #blackbeans #protein… http://t.co/ZWtBB9LehJ,0.0
1452,Los Angeles,quinoa,#Lunch at disneyland @disney #Sabooor #Grilled #Baked #Salmon #GreenBeans #Quinoa 😍😃 @ Disneyland http://t.co/foVDsDFpoi,0.0
1453,Los Angeles,quinoa,"Successful thanksgiving I made a beautiful pumpkin quinoa ""salad"" along with other yummy vegan dishes. http://t.co/HPs69UhBrU",0.6705504498999969
1454,Los Angeles,quinoa,#Superfoods Cafè is a winner again. Tuna salad with #quinoa rice medley and spicy dressing.… http://t.co/Uf35KFheIz,0.7614534295773973
1455,Los Angeles,quinoa,@Wheeler @aboynamedart quinoa is from Peru. Choose a more privileged grain!,0.9103071198101217
1456,Los Angeles,quinoa,"Black Quinoa Vegan Green Veggie Curry. 
#veganfriendly
#hippiechick @ M Street Kitchen http://t.co/S6eC1PyFLV",0.0
1457,Los Angeles,quinoa,"The Fairfax Veg: quinoa chickpea croquette, edamame humus, feta. #stirmarket this is fantastic! @ Stir… http://t.co/xk1wNnQ8uC",0.9239676122601441
1458,Los Angeles,quinoa,RT @FoodMfg: Booming #Quinoa Demand Fuels Bitter Fued Between #Bolivia and #Peru Over the #Superfood http://t.co/Usz3IvMvHb &lt;&lt; oh brother,0.08734952619417444
1459,Los Angeles,gluten-free,"3 min snack →→ easy peasy 

@hilaryseatWell Hemp + Greens {soy/gluten free} Burger with a dollop of my… http://t.co/3139j1pUeT",0.5685799620527161
1460,Los Angeles,gluten-free,"That awkward moment when 800• people just look at your athletic wear and say: ""Gluten-free crust, right?""🍕... https://t.co/5hx5vo4PaE",-0.5685799620527161
1461,Los Angeles,gluten-free,My next recordis shaping up to be entirely vegan and gluten free #backalley #healthconsciousdebauchery #hollywood,0.0
1462,Los Angeles,gluten-free,“@HistoryInPics: Breadline after 1906 San Francisco earthquake http://t.co/XNm4EJkuYL”can't even see the gluten free line tho. #jussayin,0.0
1463,Los Angeles,gluten-free,8/10 tweets on my timeline are relationship drama. I'm just out here happy me and my lady watch SOA and stay gluten free. S/O @anisha1108,0.0
1464,Los Angeles,gluten-free,I have so much love for @annegalrossmoor who bought me @GlutinoFoods gluten-free stuffing! I can binge on leftovers just like before!!!,0.9318302105956762
1465,Los Angeles,gluten-free,Thanksgiving L e f t o v e R s : gluten-free bread stuffing with an egg on top for breakfast 🙌 @… http://t.co/D1K3OR0qIO,0.0
1466,Los Angeles,gluten-free,gluten free,0.0
1467,Los Angeles,gluten-free,"My organic Christmas tree isn't gluten free.
#holidayanxiety",0.0
1468,Los Angeles,gluten-free,@EntMagazine well is it gluten free? 😂,0.7338726619544295
1469,Los Angeles,gluten-free,"@bravelyblue  It was potluck, even. Some of it was made lactose-free and gluten free for my niece's and sister's allergies.",0.0
1470,Los Angeles,gluten-free,Thanksgiving morning breakfast: gluten free cookies with almond milk. #thanksgiving @ Café De Leche http://t.co/Ivio6jjuTw,0.0
1471,Los Angeles,gluten-free,@sirSLAYSalot when white bae's mom says the food is gluten free http://t.co/7VivQ3XUZa,0.0
1472,Los Angeles,gluten-free,"2 Cheesecakes, 1 100% organic &amp; gluten-free pumkin cheesecakes done. Now making a batch of Whiskey Rice Krispy treats.#insomniaisagoodthing",0.0
1473,Los Angeles,gluten-free,@RoarCio gluten free pizza and beer.   The irony.,0.0
1474,Los Angeles,gluten-free,@TheLeslyMarie_ everybody's tryna stock up on their gluten free pumpkin pies for tomorrow.,0.0
1475,Los Angeles,gluten-free,"@thefoodbabe so excited for my gluten-free, dairy-free, meatless, thanksgiving.  One bowl of salad, hold the dressing,  please.",0.0
1476,Los Angeles,gluten-free,Just finished my first attempt at this yummy gem 😝😊 Gluten Free Vegan Pumpkin Pie and tastes like… http://t.co/qtHpemey8v,0.5685799620527161
1477,Los Angeles,gluten-free,"Much needed gluten free pasta adventure!! (@ The Old Spaghetti Factory - @oldspaghfactory in Duarte, CA) https://t.co/15ucvs9YRl",0.0
1478,Los Angeles,gluten-free,"""Which one of these pies is gluten free?"" #ThanksgivinginLA",0.0
1479,Los Angeles,gluten-free,"Organic sweet potato fries are one of our specialties! Fried in gluten-free rice bran oil, perfectly… http://t.co/F74T1gI6D3",0.5583800399297769
1480,Los Angeles,gluten-free,Getting a head start on my Thanksgiving baking!! Gluten free pumpkin pie going in the… http://t.co/tGjPeufBa6,0.0
1481,Los Angeles,gluten-free,@keithpaull is the pizza vegan or gluten free? PLZ say yes,0.0
1482,Los Angeles,gluten-free,My friend is gluten free,0.0
1483,Los Angeles,gluten-free,Chocolate heaven! Vegan and gluten free. #local #chocolate #vegan #dessert #momentmade #photography… http://t.co/SuCtTREH2I,0.0
1484,Los Angeles,gluten-free,Transitioning to gluten-free feels like a big lie this week. #stuffing #thanksgiving,0.0
1485,Los Angeles,gluten-free,My grandma got me gluten free cookies😍😍😍,0.0
1486,Los Angeles,gluten-free,Breakfast:Greek Omelette-Spinach-Tomatoes-Onions-Feta Cheese/Gluten Free Oatmeal/English Muffins/Fruits #Yummy  👌😜✌️ http://t.co/uFNBct25mE,0.0
1487,Chicago,kale,"Sweet potato, black bean, kale &amp; wild rice salad. http://t.co/FmQTVOgrY8",0.5685799620527161
1488,Chicago,kale,@Swaaannn_ I'll try it and let you know the kale worries me but it can't be worse than my experiment,0.05060441693368267
1489,Chicago,kale,Can’t get enough of Kale? We’ve jazzed up this super vegetable with the tasty roots of chayote squash;… http://t.co/pxnAynP7G4,0.6286567863492893
1490,Chicago,kale,"Salmon, corn kale.... my body feels so tired... I just want to soak.. but excited about tomorrow.",-0.7274654713935934
1491,Chicago,kale,Omg KALE IS SO GOOD...,0.0
1492,Chicago,kale,I just got offered Kale... yesss!,0.0
1493,Chicago,kale,@sarawbell eat some kale and apple cider vinegar.,0.0
1494,Chicago,kale,"New risotto on the menu tonight with rutabaga,  poached apples,  pecans, parmesan,  maple and baby Kale from @GarfieldProduce #vegetarian",0.0
1495,Chicago,kale,"Soup of the Week, Zuppa Toscana 

Spicy Sausage, Potatoes, Kale in Chicken Broth !
So Good, Who Wants a Bowl ? http://t.co/Waj7EuEu1s",0.5981215535576062
1496,Chicago,kale,“@xyellowroses: Should I get the kale sweatshirt or nah” YAH !!!!!!,0.0
1497,Chicago,kale,The Trainer said I looked great... welp... signed up 4 boot camp tomorrow and I need Kale. .. where do I get that from?,0.7923352042939829
1498,Chicago,kale,"I'm stuffed but...there's still this. And I'm not logging it, #LoseIt, but I'll be back on track tomorrow. #kale http://t.co/Dyx2BTh8B3",-0.5274215517597863
1499,Chicago,kale,@KarenJordanABC7  So Awesome meeting you today at Marianos in PR. Try Harwood Heights. You'll love the Kale boost smoothie! Not bad!,0.7885457703043111
1500,Chicago,kale,"Kale salad! Stop #4 @chifoodplanet (@ The Goddess And Grocer in Chicago, IL) https://t.co/R9shfWPu0B http://t.co/pZsM3dFgUh",0.0
1501,Chicago,kale,Publican's apples and kale are FUCKING INSANE.,0.0
1502,Chicago,kale,"Lol at the fact that I've received at least 6 snapchats this week of my friends eating kale with the caption ""Are you proud of me?"" Hahahaha",0.0
1503,Chicago,bacon,“@RakwonOGOD: BACON SODA I GOT BACON SODA http://t.co/iDEeGQuYXy” 😔,0.0
1504,Chicago,bacon,Bacon sausage and grits. #birthdayfortnight #eats @ Dove's Luncheonette http://t.co/yi9K1W6j1W,0.0
1505,Chicago,bacon,"Someone, somewhere very close to me - is cooking bacon. #thefastisover #unleashthedevourer",0.0
1506,Chicago,bacon,I feel you Kevin Bacon,0.0
1507,Chicago,bacon,@AdamGrinchyPoo and I ate a half pound of turkey bacon and didn't accomplish our plans for the day in the slightest. I'm half okay with this,-0.09512361096875999
1508,Chicago,bacon,This finally happened | @shakeshack #smokeshack #cheeseburger #bacon #cherryPeppers #fries #foodie… http://t.co/GcJk6xmhSE,0.0
1509,Chicago,bacon,I just had a mental breakdown so my boyfriend made me bacon 😍😍,-0.5927506825867709
1510,Chicago,bacon,"@bacon_parade The ending is my favorite part, although I get why it doesn't work for everyone. God, what a movie.",0.05299314964636831
1511,Chicago,bacon,"@bacon_parade I feel like I probably shouldn't be laughing as Daniel bludgeons Eli to death with a bowling pin, but oh well.",-0.7570003110696172
1512,Chicago,bacon,@bacon_parade Does thinking Daniel Plainview is a hero make me a total psychopath? (Probably.),0.8510865864332573
1513,Chicago,bacon,@Lovee_Bacon same bored like always,-0.7570003110696172
1514,Chicago,bacon,@Lovee_Bacon Baconnnnnnn,0.0
1515,Chicago,bacon,@CaRoLGoTBaNdZ UHMMM you don't like bacon??? Biii,-0.44365059175771526
1516,Chicago,bacon,Mac and cheese scramble with bacon...really?! Yum! #reveriechicago @ Reverie http://t.co/4jeyNq0Yhz,0.0
1517,Chicago,bacon,"Sour dough bacon wrapped chicken, tinga stew, hash browns... Solid Sunday brunch.  Thanks Nishi!!… http://t.co/7UEyASEXIs",0.8760915327433958
1518,Chicago,bacon,I tell my mom there's no breakfast food 😒 she tells me cut the ham up and eat it as bacon 😭,0.0
1519,Chicago,bacon,When asked whether I can have turkey bacon or the real stuff I pick the real. Turkey bacon tastes like plastic,0.0
1520,Chicago,bacon,@Rocko4Real  turkey tried to play me so I fried him like bacon #EAT 🔥🔥🔥,0.0
1521,Chicago,bacon,bacon waffles 😍😩,-0.42279137987234977
1522,Chicago,bacon,Eggs over hard and bacon sands #Boom #SundayFunday http://t.co/nRVJRmDVIg,0.0
1523,Chicago,bacon,My mom is so kind she made us bacon,0.8548792484700115
1524,Chicago,bacon,Finna make me some bacon and rice,0.0
1525,Chicago,bacon,@kumascorner hands down that iron maiden w/bacon was the best burger I've ever had. #thankyou,0.826773997840599
1526,Chicago,bacon,Bacon infused Bourbon😍 yummy from last night 😍😘 @ Umami Burger Wicker Park http://t.co/tfDtO2pH8L,0.0
1527,Chicago,bacon,my right hand came over &amp; made me some bacon 😍😩. that's love 💯.!,0.5685799620527161
1528,Chicago,bacon,"Saturday breakfast at my mother's house...French Toast, bacon, sausage, fruit, waffles, English… http://t.co/dNNZRzr5iw",0.0
1529,Chicago,bacon,"@zuutalore those are bacon waffles! So fabulous... oh, and their bloody marys are ahhhhmazing!",-0.09808776833482734
1530,Chicago,bacon,Coffee and bacon.,0.0
1531,Chicago,bacon,I mean pets can and do provide needed and accessible therapy and emotional support to people but bitch eat some bacon.,-0.08734952619417444
1532,Chicago,bacon,Emotional support pig? Ain't that called bacon?,0.3694892579596252
1533,Chicago,bacon,Frankie held onto that video for so long. There you go babe! Keeping the children fed while you work and bring home the bacon. 👏👏👏,0.0
1534,Chicago,bacon,“@Yanixoxolove: I want bacon”🍕,0.0
1535,Chicago,bacon,Hell yes I'm back in Chicago! Cheesed Stuffed Burger with Red Onion Bacon Marmalade. #MidwestEats @… http://t.co/LtECHiUqd9,0.16189393201646954
1536,Chicago,bacon,Don't go bacon my heart,0.0
1537,Chicago,bacon,"YAY!!!! BLACK FRIDAY CHRISTMAS SHOPPING!!! (@ Harlem Irving Plaza in Norridge, IL) https://t.co/LmbpPxr0mj",0.7658486262459444
1538,Chicago,bacon,"Tactical Canned Bacon | ThinkGeek
This is the most amazing this ever. I found out about it via http://t.co/pJgQH0Dn2S http://t.co/eQ4mmnWcGy",0.9604357399100014
1539,Chicago,bacon,New Bears burger of week: Cowboy Fajita Burger! Made w/ specialty bacon/beef patties! @marcusleshock… http://t.co/mWtzX31HVg,0.0
1540,Chicago,bacon,“@Ayee_Sterling: @Peazy_E yesss! And I'll have to bring some bacon brownies with me! lol” we are gonna get along just fine 😭,0.0
1541,Chicago,bacon,Glazed honey ham. Marinated pork. Fried turkey. Baked mac and cheese with bacon on top. Pasta. Two different stuffings. Salad,0.0
1542,Chicago,bacon,"And I thought ""I hate the smell of bacon""",-0.8748623139495181
1543,Chicago,bacon,@FireballWhisky @vandakbrown BRO!!! fireball and bacon #TheWorldIsPerfect,0.0
1544,Chicago,bacon,5 different pies Arroz con gandules spaghetti turkey broccoli with bacon yuca and more 👅👅👅 yass,0.0
1545,Chicago,bacon,Bacon-wrapped dates with almonds. Wowsa. #Chicago #best @ Mercat a la Planxa http://t.co/q4xpEWf2Vz,0.5274215517597863
1546,Chicago,bacon,@AnthonyG729 it's awesome. Like bacon,0.8952832264587852
1547,Chicago,bacon,Fingering potatoes and onions sizzling in bacon fat. @ Chez Burns http://t.co/I4O4XUEQdV,0.0
1548,Chicago,bacon,@raf_brah lol just finished baking my thanksgiving special of mashed sweet potato with bacon sonnnnn 🙌,0.5685799620527161
1549,Chicago,bacon,@SenseiSmokeAlot @LowkeyKendel turkey bacon doesn't even exist yall tweekin,0.0
1550,Chicago,bacon,“@SenseiSmokeAlot: From now on anytime Ek tweakin imma just say he off the turkey bacon cappin”it was a set up.,0.0
1551,Chicago,bacon,"~there he is,the Main Attraction,Mr Tom ""BACON"" Da turkey!

#thanksgiving#feast#uHungry#getsome… http://t.co/NC7anZUTKX",0.0
1552,Chicago,bacon,my dad made two turkeys and one is wrapped in bacon!!!!!!! 🐔🍗🍴,0.0
1553,Chicago,bacon,I cooked!  Well sort of.... Made a marinade and broiled some bacon wrapped shrimp.  Enjoy your holiday! http://t.co/H9rFsCIFgQ,0.0
1554,Chicago,bacon,@SenseiSmokeAlot @TrapLifeGXD I love turkey bacon don't get me wrong but that's just what whoever really took it wants u to think.,0.8053406931054015
1555,Chicago,bacon,@TrapLifeGXD @SenseiSmokeAlot aye I didn't take that shit on my soul. It's a setup. A hoax. Fuck around and yall never had any bacon.,0.8248257350670388
1556,Chicago,bacon,Not even noon and I've eaten 6 pieces of bacon and 7 cookies #ImThankfulFor,0.0
1557,Chicago,bacon,Mmmmm just are a plate of bacon... This needing protein thing isn't too shabby sometimes,0.6280145725181376
1558,Chicago,bacon,"Cucumber stuffed with garlic cheese, bacon, sun dried tomato. Rethinking my career choice.… http://t.co/q1rpPGAiUC",0.0
1559,Chicago,bacon,I wonder if the pilgrims preferred hickory or applewood smoked bacon... http://t.co/5K8vTgPG4k,0.0
1560,Chicago,bacon,"Corn bread stuffing going in, fresh polish sausage, double smoked polish style bacon, trinity, 80… http://t.co/nzial8jKs2",0.5685799620527161
1561,Chicago,bacon,Waking up to the smell of pancakes and bacon....I think I've died and gone to heaven 😇,-0.5685799620527161
1562,Chicago,bacon,Good morning Y'all... Happy Thanksgiving... Headed to Cedar Falls IA... Farmland Bacon n... https://t.co/ove8LydMHE http://t.co/vZR0uWnl0R,0.575782799884185
1563,Chicago,bacon,Pizza topped with mashed potatoes and bacon!!! #heaven #chitowngiving @ Piece Pizzeria &amp; Brewery http://t.co/xoQBP93Dp7,0.0
1564,Chicago,bacon,@butcherlarder please save me a pound of bacon for Friday?!? Also got my turkey brining. Gobble gobble Ty xoxoxo,0.683452683096368
1565,Chicago,bacon,"#ChancesDances Cranberry Sauce tonight at The Hideout! DJ sets by Tess, Pluto, Nina Ramone, Rita Bacon… http://t.co/exjTpSnaFT",0.0
1566,Chicago,tofu,#vegan biscuits and gravy with hash browns and tofu. It's just lunch. @ West Town Bakery &amp; Diner http://t.co/pDG1eo29Vt,0.0
1567,Chicago,tofu,I am disgustingly obsessed with the shoyu tofu from whole foods.,-0.8510865864332573
1568,Chicago,tofu,"@BenjaminABock ha, in that case the tofu-turkey",0.0
1569,Chicago,tofu,I'm hungry I want some fatty foods my momma always cooking vegetables or tofu😫,-0.5685799620527161
1570,Chicago,chicken and waffles,We had no chicken... so I had turkey and waffles today lmao,-0.42279137987234977
1571,Chicago,chicken and waffles,"Delicious brunch with family.  Chai+Sage blueberry pancakes, chicken and waffles, portobello focaccia… http://t.co/0HDKYLBDXx",0.609658072703004
1572,Chicago,chicken and waffles,"3947 s. King drive
Chicken and waffles!!
#SupportBlackBusinesses 
#BoycottBlackFriday",0.0
1573,Chicago,chicken and waffles,Oh my. RT @ThrillistCHI: The top 10 plates of chicken &amp; waffles in Chicago http://t.co/gOEOdrVtGc http://t.co/IT9ze45fK3,-0.42279137987234977
1574,Chicago,chicken and waffles,My city has the best food! @ Chicago's Chicken and Waffles http://t.co/RhdQp10zyY,0.9239676122601441
1575,Chicago,tacos,"maleficent on blu-ray, tacos, and the last of the leftover roasted garlic mashed potatoes. monday night.",0.0
1576,Chicago,tacos,So excited to be part of the Bitter Betty Bazaar event Sunday. Stop by &amp; say hello. We will be serving up our awesome tacos. #TatocoChicago,0.3525781129207289
1577,Chicago,tacos,I came home to tacos and a michelada. Like seriously can life be any better?  🙌,0.44365059175771526
1578,Chicago,tacos,"My dad said were getting portillos for dinner and my brother says ""do they have tacos?""",0.0
1579,Chicago,tacos,Craving tacos and egg rolls 💀,0.0
1580,Chicago,tacos,@melrevels ask Dan M to sing you his beautiful delicious rendition of Feliz Navidad this holiday season. #tacos,0.6507361833532919
1581,Chicago,tacos,I want tacos,0.0
1582,Chicago,tacos,shrimp bao from @yumdumtruck all day with Korean chili chicken &amp; KIMCHEESY balls. Tacos too! #nowservingatthegarage http://t.co/KkssJw6QSI,0.0
1583,Chicago,tacos,Anyone want to have dinner tonight? Tacos. I have a reservation for 2 but am also willing to eat all of the tacos myself.Sharing is more fun,0.7938642030769747
1584,Chicago,tacos,@EP_M93 Fuck Indio. Go to Atontonicos &amp; get yourself some REAL tacos.,0.0
1585,Chicago,tacos,Brownie points to whoever brings me tacos &amp;horhata,0.0
1586,Chicago,tacos,These steak tacos &amp; refried beans are about to give me life 😋😩🙌😍,0.0
1587,Chicago,tacos,Everybody wanna eat tacos today,0.0
1588,Chicago,tacos,You know what goes well with Christmas tree shopping? Korean tacos. #SoHungryNotEvenFunny,0.4587350993858013
1589,Chicago,tacos,"""mom I want a cat""
""cats are tacos not pets"" oh..",0.0
1590,Chicago,tacos,Tacos and tequila with these beautiful people #vscocam #glenellyn @ A Toda Madre http://t.co/kvV9bMpQ9g,0.6507361833532919
1591,Chicago,tacos,Best time to have tacos is in the morning!  #zacatacos #realtacos #tacos. #foodporn. @ Zaca Tacos http://t.co/PrUJNsvs16,0.5395993350918078
1592,Chicago,tacos,@samila_kunis BK tacos all day,0.0
1593,Chicago,tacos,@fucksteez666 fine I want tacos,0.0
1594,Chicago,tacos,@skittleboy22 them tacos will b worth it bubu,0.0
1595,Chicago,tacos,"The turn up here is real (@ Lazo's Tacos in Chicago, IL) https://t.co/Pw4287sAWd",0.0
1596,Chicago,tacos,Tacos would be perf right now,0.0
1597,Chicago,tacos,Tacos are the move when I get back to Milwaukee,0.0
1598,Chicago,tacos,"I just ordered 4 carne asada tacos with some horchata of off ""http://t.co/qQRHnABxQC"" lmaoo 😂 I wonder if I'm actually gonna get my food 😳😒",0.0
1599,Chicago,tacos,Need some tacos in my life,0.0
1600,Chicago,tacos,"@alexaguiluz_ mmmm horchata, bring me some and maybe tacos you know hook it up though",0.0
1601,Chicago,tacos,@IAM_YAZMINE lol no MF it was the tacos,0.0
1602,Chicago,tacos,"Bruh, I'm never eating Flacos tacos again 😷. Tacos had me throwing up for hours",-0.7923352042939829
1603,Chicago,tacos,My brudah made Tacos,0.0
1604,Chicago,tacos,"Some of the best tacos I've ever had (@ Carniceria Guanajuato in Chicago, IL) https://t.co/27KFM2biW9",0.7570003110696172
1605,Chicago,tacos,"""It's like... You're always here."" @ Zaca Tacos http://t.co/4YncSq98ME",0.0
1606,Chicago,tacos,"Mr Taco is hands down, the best taco joint in the land! #cicero #tacos #foodporn @ Mr. Taco http://t.co/WvLBE7F5ux",0.5773819659004082
1607,Chicago,tacos,Where else can you get steak tacos and truffle fries? I ❤️ Chicago. @ Vinyl Social Food &amp; Drink http://t.co/SadNsGAnm8,0.0
1608,Chicago,tacos,Eating Tacos De Asada and listening to @luiscoronel281 on #TouchTunes #Tenerte 👌😍😋 At Jalisco Restaurant,0.0
1609,Chicago,tacos,Eating at Jalisco restaurant and we playing banda in TouchTunes 😉👌 #Tacos #Mexicans 😍,0.0
1610,Chicago,tacos,Sweet Home #Chicago. Saturday afternoon tacos at @tamalespaceship with @yolowesty @ Tamale Spaceship http://t.co/Z680JTYg0O,0.5685799620527161
1611,Chicago,tacos,The best tacos. #elsalto #tacos #foodporn @ El Salto Mexican Restaurant and Cantina http://t.co/Cd1c0wduLO,0.5395993350918078
1612,Chicago,tacos,"The waitresses here hate me and I have no idea why. (@ Tío Luis Tacos in Chicago, IL) https://t.co/XNaMOPAtxi",-0.8748623139495181
1613,Chicago,tacos,if only I had some tacos,0.0
1614,Chicago,tacos,"""@rauhlcall: my jacket smells like tacos."" Goals.",0.0
1615,Chicago,tacos,Breakfast tacos! #ILoveMeli @MeliCafeChicago http://t.co/zS1VoCRJo7,0.0
1616,Chicago,tacos,Tacos always the move. 😩,0.0
1617,Chicago,tacos,What's better after bar food: pizza or tacos?,0.7176687736973063
1618,Chicago,tacos,I can really go for some indios tacos,0.0
1619,Chicago,tacos,I think I could eat tacos everyday of my life,0.0
1620,Chicago,tacos,My dad better buy me tacos or imma tell my mom he don't feed me 💪,0.7176687736973063
1621,Chicago,tacos,Best tacos are from the pasadita 😏✊,0.7570003110696172
1622,Chicago,tacos,tacos and burritos with polanskis and butlers,0.0
1623,Chicago,tacos,“@meyaaah: OMG there's a Flaco's Tacos in Wrigleyville!” 💋💋💋,0.0
1624,Chicago,tacos,"I want a torta, 4 tacos, and a large horchata from el indio so bad!!!",0.0
1625,Chicago,tacos,"I'm at Dona Naty's Tacos in Chicago, IL https://t.co/B8Dhgnp6aU",0.0
1626,Chicago,tacos,The closest ill get to Mexican tacos http://t.co/6Mg2I9LN0M,0.0
1627,Chicago,tacos,I regret only getting 2 tacos from Taco Bell 😥,-0.7176687736973063
1628,Chicago,tacos,@Samkingftw youre welcome at my house we made to many tacos,0.7570003110696172
1629,Chicago,tacos,"I made us pechugas, mac and cheese and tacos de papa. didn't know I could cook. Lols",0.0
1630,Chicago,tacos,With my mexican side  family yayyyy tacos xD,0.7445172225389445
1631,Chicago,tacos,These tacos de lengua hit the spot!,0.0
1632,Chicago,tacos,Al these peple tlk soo much shyt bout Mexicans bt thn be like I luv tacos n 5 de Mayo lke stfu U just said u hated Mexicans bitch 😒🙅,-0.8748623139495181
1633,Chicago,tacos,@_dvyo_ @yungxxgio turn that shit to tacos,-0.8053406931054015
1634,Chicago,tacos,@callmeKIYLZ 😭😭 those are not no damn tacos 💀,-0.29113757526009776
1635,Chicago,tacos,I hope its some left overs turkey tacos,0.0
